ID,overall
16704B000255OIG,4.878480696262469
4626B000255NKA,4.865816954384903
21172B000FSHBYK,4.865816954384903
10653B0002AT45A,4.878480696262469
6191B005KOJ86I,4.502661037846422
9607B000BRTADK,3.1533480676681465
1646B01E7514WQ,4.490303490478079
11165B00IOTB7PG,4.878480696262469
15934B0002AQXTA,4.507681336789662
13348B003EV7FA0,4.875165771398764
4691B000BQN9LA,4.3179678001660395
542B001B4TV2W,4.878480696262469
8616B000255OIG,4.865816954384903
12557B0009ZBKG4,3.6328585572068035
16666B000GLOFTU,3.1721308091832823
474B001AS57XQ,3.1268787440174335
16011B0002H3R2E,4.878480696262469
18736B0007A0AQW,4.878480696262469
2586B00JVHSIS4,3.954910634480373
10893B001F6TUL8,4.878480696262469
16543B000W2R75W,4.878480696262469
15214B00164SZOW,4.507681336789662
8368B001A5IXRG,3.544674419212109
1229B00I323A0E,4.878480696262469
20837B001LWRHA2,3.1268787440174335
21154B0002DI3TK,4.521699584883145
17669B0006DQHQM,4.753385242981577
2622B007PO39I4,4.502661037846422
21328B008EFHCGI,4.878480696262469
4926B001P05K6I,4.502661037846422
15965B001CQRZWC,4.878480696262469
7344B000NVBVCW,4.878480696262469
212B0013MVJPY,4.871741181838076
9937B00JBLGNZU,3.1268787440174335
4882B0002DJDYY,4.878480696262469
13812B0002DHZIU,4.878480696262469
18059B000084ERR,4.025296837405881
8576B003ZNRDT0,4.865816954384903
9966B003PRI6OC,4.521699584883145
8416B0002AT3MO,4.878480696262469
17039B00GZMV16E,4.502661037846422
1759B00OTQDAXK,4.878480696262469
12548B005NK5DEU,4.878480696262469
984B0002C7FFE,1.370563828083108
694B0002AQ0BQ,3.931330869009553
4524B000084EAE,4.490303490478079
197B001P3PR5O,4.778098567429094
18485B0013ES5WC,3.474738839082753
15936B000YAJKL6,2.1028243537078706
19791B000A61GNO,3.954910634480373
20913B00063446M,3.954910634480373
11121B0009YD8OC,3.954910634480373
2949B00XSYLODC,4.878480696262469
18946B007PO3AEC,4.521699584883145
18781B00VVRA7X6,3.1268787440174335
20119B0009YUDI6,4.502661037846422
9908B001709GF2,4.878480696262469
12401B00UNLOTOE,4.878480696262469
11078B0007ZS230,4.502661037846422
1037B000WHUOEI,1.970572319427228
6654B0002D31QU,3.1268787440174335
5652B005AP3B8S,4.878480696262469
15870B000084DWM,4.865816954384903
21612B0002ARYY8,3.954910634480373
10864B000A216MY,4.878480696262469
11683B00TUDZNZK,4.507681336789662
10767B0021L8W6K,3.954910634480373
22105B005IZL5UQ,4.878480696262469
16188B006JVPLCQ,4.834471212454084
263B0146QXOB0,3.573896486986284
22147B00GZQYLOE,4.871741181838076
20333B000M5SHUS,3.954910634480373
147B000A7UZA8,4.878480696262469
12859B0037Z6VK8,4.878480696262469
17076B000VTRI32,4.159687703413716
11903B0029NIMYW,3.954910634480373
9180B00KY6BN06,3.4896557254823812
19993B00EI673B6,4.878480696262469
10755B005ZKVIYC,3.1268787440174335
6853B001F6TUL8,4.878480696262469
8289B000HHSIYQ,4.502661037846422
18135B0002AT450,4.490303490478079
20821B0013UQQIQ,4.502661037846422
2498B0089L4K1C,4.865816954384903
6431B00ICVHY5I,3.1268787440174335
9341B00DT2ZUKQ,3.954910634480373
16896B00008URR8,3.1268787440174335
12810B004V1KY3W,4.878480696262469
20856B000K78HRQ,4.502661037846422
13504B01C5JHA6K,3.954910634480373
13969B000YIWP8S,4.540661605104848
9101B0012NV9NQ,4.778098567429094
17137B00B5YJ0LU,4.878480696262469
12678B00061UQ6G,3.573896486986284
16769B00164YL22,4.878480696262469
13451B000L3XYZ4,4.0456043545317355
17130B000F4AVPA,4.878480696262469
11187B000LPOUNW,4.878480696262469
7609B0002AQCQO,4.502661037846422
16235B00405WMS4,4.502661037846422
17933B0009YUDVI,4.793298226586776
8166B00X1TMNWU,2.7727174316508707
6068B0002DJDYY,4.878480696262469
4277B000A7UZA8,4.878480696262469
14240B0002568ZO,4.834471212454084
14887B0002563JA,4.878480696262469
16927B00JZIDDWK,4.43879551382975
6361B000A8CUSM,4.025296837405881
21905B000Y8UOK4,4.865816954384903
20166B004KDRGD2,4.753385242981577
5773B004A7X268,3.954910634480373
20857B004MYPQTU,4.502661037846422
6871B0007ZS230,4.502661037846422
18880B001VIWHGA,4.878480696262469
7017B000CMKHDG,4.878480696262469
3536B004SYI74A,4.878480696262469
17441B000OX89XI,3.954910634480373
7780B0009XLVDS,4.540661605104848
7134B008FXKOKK,4.834471212454084
10601B001P05K6I,4.496605692341118
21068B00PK1N5FG,4.878480696262469
12048B0013MVJPY,4.874639873438191
12439B00MAKM3BC,3.1268787440174335
19830B0006L2OKW,4.496605692341118
9571B006V3OB64,4.878480696262469
3705B0013MVJPY,2.7211582266320766
1060B000CMHWKW,4.490303490478079
7638B001JQLNB4,4.540661605104848
1914B004V1KY3W,4.878480696262469
12626B0011RLVJA,3.954910634480373
684B000FMPU7G,3.8022073502469835
10864B0025V4QAW,4.871741181838076
14707B00025YTZA,4.871741181838076
4172B001HWBQTO,4.490303490478079
21951B00176CT5U,4.502661037846422
13501B0002AR15U,4.878480696262469
5766B00QVPNZIM,4.871741181838076
16647B00167VVP4,4.878480696262469
19233B00A8D95OG,4.502661037846422
18428B0002DHY4K,4.040710814631943
7072B00EWENKXO,4.871741181838076
10527B000XY7C7C,4.009254142320739
22006B000256CG4,3.954910634480373
17922B001CQRZWC,4.490303490478079
1997B005VS9WUA,3.954910634480373
17203B000NVBVCC,3.954910634480373
2297B007D17A52,4.871741181838076
22023B003PRI6OC,3.954910634480373
1846B001WAFT80,4.177484697333606
7778B000F4AVPA,4.878480696262469
2679B001BOX9LQ,3.1268787440174335
17404B005VEWAN0,3.1268787440174335
4676B00GK56SVE,4.5448424504291145
19240B0002DHXX2,4.878480696262469
19243B0017JTVF8,4.878480696262469
16951B00173CWDW,4.878480696262469
4938B0177ON508,4.865816954384903
7008B000ALD3XK,3.1268787440174335
16887B000RHSS32,3.1268787440174335
6299B001WOOC9S,3.954910634480373
13493B000X81KPS,4.871741181838076
16902B000W5QSYA,4.878480696262469
8834B00BZ6LFLG,4.878480696262469
11068B0002DHZSU,4.878480696262469
19865B00L1WS5JY,4.878480696262469
18960B000W5QSYA,4.878480696262469
16759B0013MVJPY,2.7727174316508707
17411B000I82DTU,4.878480696262469
324B0002ARWTA,4.878480696262469
7414B000CMKHDG,4.521699584883145
2866B00U204CD4,4.507681336789662
17303B0021X17XS,4.834471212454084
14524B000084EEF,4.878480696262469
11580B00C3HHAPG,3.954910634480373
2082B00OLSAX90,4.878480696262469
11024B00LZUCIL8,3.954910634480373
18167B0007A0AQW,4.878480696262469
7728B00006H36X,3.954910634480373
14382B000X2QGAI,3.954910634480373
5534B000BTBOB4,4.753385242981577
4973B0057LAH6E,4.502661037846422
2045B001INRIQW,4.878480696262469
10146B00063434K,4.502661037846422
3882B00UZXPM00,4.865816954384903
3170B00176CT5U,4.859393763213405
15930B00ENL0JJO,4.878480696262469
4837B003M0EJ2A,4.878480696262469
15388B005DGIA26,4.865816954384903
5927B0002DK2A8,3.954910634480373
16696B0011DKX0C,4.512526938236849
3145B004SP46SK,4.502661037846422
17282B0002DH0QM,4.521699584883145
6945B00008DFOG,4.507681336789662
19373B0002ARYWU,3.954910634480373
21887B0006MU8WC,3.531364043061399
9124B0007QA0UW,4.009254142320739
18300B0081XIKYG,4.456243678599389
19637B001QF80C8,4.834471212454084
5185B01AHM6P18,4.549155369702535
6394B0002AR15U,4.502661037846422
19401B000YIWUXI,4.878480696262469
20504B000L3XYZ4,4.502661037846422
21277B00025YTZA,4.878480696262469
11444B001LNSSH2,4.878480696262469
4399B000F4AVPA,4.878480696262469
10094B0006N9H5U,3.1268787440174335
20116B0002AR19Q,4.760174717592276
7134B00IOTB7PG,4.878480696262469
20684B007SWZ7Y2,4.878480696262469
2201B00063496C,4.878480696262469
22048B000Y8UOK4,3.954910634480373
1247B0056ASTES,3.977105423907265
13990B00176CT5U,2.750569419907012
8968B0081XII0W,4.254057514040273
7132B0028QK6EY,4.009254142320739
4476B0015R3C3E,4.378622193842613
19766B01FCSDZA6,4.878480696262469
11375B0017JTVF8,4.878480696262469
18384B000A7UZA8,4.878480696262469
10165B000LPOUNW,4.871741181838076
6059B00ETS9LZ4,3.954910634480373
11556B000IW71BQ,4.507681336789662
4100B001QCKS4O,4.878480696262469
11034B001F2I9YG,4.865816954384903
16612B000LRN31K,4.490303490478079
4804B0018CIPS8,4.878480696262469
19219B001TY5D6C,4.878480696262469
6658B0002J1FOE,4.502661037846422
14526B00141OU50,3.1268787440174335
3345B0057XF9R4,3.607593902271511
4806B0009ZBKG4,3.6159075420570117
12731B0092TPTSI,4.507681336789662
22146B0006ABVGQ,4.490303490478079
850B001P3NU4E,4.502661037846422
18308B005B3LB2C,3.1802867620005824
13125B001SBMLAM,3.954910634480373
6155B00BU44VSM,4.301019015514907
19953B0006MU8WC,3.954910634480373
5277B0002AS8D4,4.502661037846422
512B001QC0E66,4.549155369702535
1120B00067PWUK,4.878480696262469
7783B004J185LC,4.757437194831635
19783B004BA8WRI,4.878480696262469
2973B013TKJ0T4,4.502661037846422
3074B0018N38P2,4.264632239257304
15394B0002AT5AO,3.954910634480373
16244B0090Z9B5G,3.7544431168417987
12189B004V1KY3W,4.878480696262469
15631B001EE5LEQ,4.878480696262469
9360B000JCWAWA,4.507681336789662
13556B000633QVG,4.502661037846422
20472B0009YWLCM,4.521699584883145
21084B003H44R5K,3.954910634480373
1857B001F0RPSO,4.490303490478079
15803B005LMVGXC,4.502661037846422
8204B014JXJ2S4,4.865816954384903
20944B001EE5LEQ,3.9600684702763664
15070B00NTR2DCY,4.865816954384903
13439B00LZUCIL8,4.502661037846422
14811B0010P829K,3.1268787440174335
16345B0002565TI,4.878480696262469
4822B00280MUGC,4.878480696262469
6381B00280MUXU,4.5448424504291145
5873B000255NXC,4.878480696262469
17108B00J5HO29E,4.225306975267748
19849B00027469M,4.878480696262469
1089B0148WG0V8,4.878480696262469
284B00CLA0RVE,4.878480696262469
9658B0013MTK4G,2.1549579821365716
5522B000Z3IQ0S,4.878480696262469
12452B000NVBVCC,4.878480696262469
7823B001B4TV2W,4.865816954384903
18317B001411SK0,4.859818229249158
884B0032G70FW,4.865816954384903
2344B00OSAILKY,4.502661037846422
6919B00X6THK82,3.954910634480373
17251B005CTGD4G,3.954910634480373
15735B00I0BXQ6Q,4.865816954384903
10943B001D9ZV5G,4.878480696262469
7718B00QB53XOI,4.865816954384903
909B0009YD810,4.871741181838076
5209B0002C7FFE,4.878480696262469
2208B00134MXF2,2.1940324003361003
13575B0002563JA,4.834471212454084
19646B00XIB5Q4S,4.878480696262469
1728B000084F1Z,4.871741181838076
11283B000M8ED3U,4.878480696262469
19020B004RVOOAA,4.878480696262469
18742B00P5P8V0Q,4.878480696262469
534B0104NVE70,4.878480696262469
17940B0032GCEAS,4.878480696262469
13029B0002TJAZU,3.954910634480373
14877B005OB3E30,4.878480696262469
11354B000YDQ90I,4.878480696262469
16619B0006N9I68,4.502661037846422
16969B00008DFDJ,4.865816954384903
11103B0052OUXHO,4.540661605104848
3552B000CPAV3O,3.954910634480373
10101B00E3R16PE,4.878480696262469
10642B007XXZ69C,4.496605692341118
17813B00EAN2AHE,4.009254142320739
17100B001HWBQTO,4.878480696262469
17673B00009NCZP,3.9600684702763664
8608B001707OAG,2.8869207406162087
7453B0002DK9OM,4.0456043545317355
14332B000255NXC,4.878480696262469
5180B001X9FGO2,4.507681336789662
10066B01GIMSGWC,4.875165771398764
19928B003R0LM2U,4.878480696262469
4888B0002APRGA,3.977105423907265
2915B000VO9CWC,3.954910634480373
19515B001P05K6I,3.954910634480373
6014B0045Y1JH0,3.1268787440174335
2920B001E37JBU,4.871741181838076
5312B004TS2A9S,4.502661037846422
10354B00FR8249U,4.878480696262469
21924B000OUOYH6,4.878480696262469
1313B00HRQAI3Y,4.878480696262469
18461B003OYOPNW,3.1268787440174335
18050B00WN5VC16,4.878480696262469
21839B000084EEC,3.9600684702763664
5522B00FECC8IQ,4.502661037846422
20925B0075RW2KC,4.521699584883145
6443B0002H3ZV2,4.878480696262469
17343B0011MRVIU,4.878480696262469
7689B005VS9WUA,4.502661037846422
10044B000WFKTWM,4.456243678599389
6624B000KAJ51U,4.878480696262469
14078B000NVBVCC,4.878480696262469
3416B002BDU8EW,4.378622193842613
9609B00NOGBHEA,4.878480696262469
5101B000O1HEJ0,4.878480696262469
9926B0014HLF48,4.834471212454084
8002B007RBB4XW,4.878480696262469
950B00P5DER4M,4.878480696262469
8277B00JR99J1Q,4.878480696262469
879B000LDRWWU,4.025296837405881
7172B001J1W76O,3.1268787440174335
21581B008PNN8DK,4.878480696262469
17878B00JBLGNZU,3.1268787440174335
13245B00176CT5U,2.658461556841928
9861B00BIYLER0,4.778098567429094
880B0002AT3MO,4.502661037846422
15465B000NVBVCC,4.878480696262469
15529B00DT2WL26,4.80784063416403
4014B005NK5DEU,4.878480696262469
9306B000I82DU4,4.878480696262469
17480B00063446M,3.954910634480373
4942B00176BAZK,4.878480696262469
19320B017C17NCW,4.878480696262469
2550B007RBB6UI,4.878480696262469
9860B00JR99EHA,4.878480696262469
17164B00JVHSIS4,3.954910634480373
21167B0052YFPWM,4.5448424504291145
12682B0011XHGQ6,4.871741181838076
12606B01AHM6P18,4.878480696262469
3288B000255MZG,4.878480696262469
14919B00BJLS55G,4.878480696262469
18864B002AV3NGA,3.954910634480373
14200B014JXJ2S4,2.7898439582437993
2856B0016HNU12,4.507681336789662
7606B0002DHYH2,4.025296837405881
18177B007FLN0OU,4.490303490478079
20144B00LNQQ85Q,4.878480696262469
15131B0009XLVDS,4.507681336789662
17227B003RQDQPU,3.1268787440174335
11360B005MJ65Z8,4.502661037846422
15020B000OX89XI,4.878480696262469
11002B001E37JBU,4.878480696262469
2297B0002ASMT4,3.954910634480373
8494B0002AT3MO,4.878480696262469
16560B014N08G8K,4.502661037846422
7190B0026P6T6G,3.954910634480373
2326B0043AWFSI,4.264632239257304
16043B00ECOLD56,4.865816954384903
4239B000W5QSYA,4.878480696262469
1415B0017JAOJK,4.878480696262469
5710B0019X20EQ,4.878480696262469
8977B001VP833O,4.878480696262469
9207B003ULL1NQ,4.878480696262469
11443B000UTFFLA,4.865816954384903
228B0002IJQDC,4.540661605104848
6656B000634336,4.502661037846422
7000B0007ZS230,4.865816954384903
3413B00K5N7V68,4.521699584883145
8309B000VJHCCY,4.878480696262469
1977B004AP9Y58,4.502661037846422
16651B001X9FGO2,3.954910634480373
21131B000S6O49O,4.0456043545317355
4884B00141OU50,3.4896557254823812
8380B001TLS0B0,3.1268787440174335
11141B00I2Y1CNU,4.878480696262469
10646B006WW8412,4.878480696262469
20951B0002AT3MO,4.878480696262469
15225B004UTDHP2,4.878480696262469
12424B0002AR17S,4.502661037846422
17321B0012KH0IC,4.878480696262469
5985B000W5QSYA,4.878480696262469
16640B0007IOYIE,4.878480696262469
21091B001CQRZWC,4.878480696262469
2897B00164YL22,4.860367507733531
3804B0002566YC,4.878480696262469
9414B0002DIO4E,4.865816954384903
18036B000Z3ODRI,4.878480696262469
10091B000S9M2U4,4.878480696262469
375B000MCVGEA,4.878480696262469
10734B00153SS6E,4.502661037846422
14311B00JZIDDWK,4.009254142320739
15332B0009YF4FI,4.490303490478079
206B001AT9B8M,3.1268787440174335
7972B00EKL2YL8,4.878480696262469
3340B000634MXM,4.878480696262469
22041B001650NNW,4.878480696262469
9415B001FJO8YY,4.878480696262469
119B01B0BSN0G,4.878480696262469
19601B0024E0QHC,3.1268787440174335
12553B0058RA4FG,4.875165771398764
3182B0026P6T6G,4.871741181838076
7634B000FEF10A,4.502661037846422
20015B0017JAPMQ,2.7727174316508707
21539B000255PFI,4.878480696262469
1104B000HHLVA4,4.878480696262469
14135B0009XLVDS,4.502661037846422
13961B004J186VG,4.878480696262469
21864B00006HI46,4.878480696262469
10413B000HHM2R0,4.521699584883145
14345B007D17A52,4.878480696262469
965B0009X29WK,4.490303490478079
502B005QDOG3I,4.878480696262469
928B0002DHY4K,4.490303490478079
19360B000YAJKL6,3.870686578212595
12676B0002ARQV4,4.878480696262469
8736B0063PK6DM,4.878480696262469
7822B00DM1DDBW,4.878480696262469
1195B00LN70DZ6,4.088608487380099
4254B000VOE3QW,2.8869207406162087
14026B0002DHXX2,4.009254142320739
3268B0009811TW,4.859278707705029
7424B0018CDVEQ,4.878480696262469
20306B00028ZMBC,3.954910634480373
12796B01F3EFYBM,3.1268787440174335
3918B0002ZJV44,3.954910634480373
16383B00Z9OFW9G,4.878480696262469
21064B001F0RRUA,3.1268787440174335
9623B00GSEVUQA,4.878480696262469
4676B000Y8UOK4,4.878480696262469
21977B000VOE3QW,4.878480696262469
2335B000A6UF4U,4.878480696262469
11249B00JGWN8O8,3.954910634480373
12633B005QRDCWA,4.502661037846422
11004B0009YK3Y0,4.502729323307442
15912B0002DIO4E,4.5448424504291145
21328B00160A1Y8,4.856674330010025
3240B000255MZG,4.878480696262469
8536B0009YD8OC,4.502729323307442
7632B0017JE6B2,4.879569387502086
9870B000N5XCXO,4.502661037846422
7023B0043EAZ68,4.502661037846422
19607B000084E7Y,4.878480696262469
517B004I5NB72,4.502661037846422
4587B01BFOHQEC,4.878480696262469
11024B0018N38P2,4.966533804731856
9769B000WFSGF4,4.865816954384903
4112B00VC87KYI,4.865816954384903
17087B002ZUZXUU,4.878480696262469
20559B0009YD8OC,4.502661037846422
4225B0018N1DRW,4.496605692341118
6710B0002I0O5G,4.878480696262469
14169B00176CT5U,2.7898439582437993
13892B006JVPL6W,4.502661037846422
9496B007KLK9WQ,4.878480696262469
14626B0013MVJPY,4.502661037846422
21933B000QF363W,4.962799388886322
6077B0002DJX44,4.009254142320739
20383B00DJRCTLY,4.502661037846422
2270B000W5QSYA,4.878480696262469
11872B001BOX9LQ,2.1861661367357814
6771B00WN5VC16,4.878480696262469
9043B00101JII8,3.954910634480373
2937B0002565TI,4.878480696262469
15956B004A7X218,4.878480696262469
3334B005M2ONIG,4.834471212454084
16109B0103L92TK,3.954910634480373
12886B00OI20SXA,4.502661037846422
21293B0002DHY4K,4.490303490478079
16087B00CZXQ31K,3.607593902271511
1995B01E7NPFXC,4.878480696262469
3052B0009YF4FI,4.52760088023128
18132B00FR8249U,4.871741181838076
7730B0006PQKL2,4.878480696262469
12817B001P3PR5O,4.871741181838076
16657B013K2G5OY,4.834471212454084
11885B00ZK1IBN2,4.878480696262469
12438B00OTQDAXK,4.507681336789662
22122B0009YD8OC,4.834471212454084
7356B019B53YVQ,4.878480696262469
5620B000YADYXG,4.490303490478079
19134B000ERNO0M,4.490303490478079
17449B00QHC084I,4.502661037846422
20032B004E2H486,4.865816954384903
20652B0009ZBKG4,4.009254142320739
12013B000633YI6,4.540661605104848
17159B000EBMW9W,4.878480696262469
16296B015OZ8V74,4.540661605104848
12726B012ICHQLS,4.878480696262469
4244B001JQLNB4,4.025296837405881
20374B0002I0O5G,4.878480696262469
13833B00P5P8V0Q,4.878480696262469
8731B000Y1MS5K,4.502661037846422
10362B000HHNYHW,3.954910634480373
16029B002RT8Z86,3.954910634480373
8235B0067EGXMM,4.0456043545317355
20997B0114BNXQ6,4.878480696262469
2885B008FXKOKK,4.878480696262469
3745B000255PFI,4.878480696262469
8444B00QAVNODI,4.878480696262469
13413B0015QUUDA,4.502661037846422
2917B01GJJHUEY,3.954910634480373
579B0006342AU,4.878480696262469
21318B0010B6IFY,4.868088258719459
15080B00106ZZPI,4.0456043545317355
17770B01GJJHPLC,4.871741181838076
5364B00I2Y1CNU,4.878480696262469
6669B0002CH1BW,4.878480696262469
8758B00JZHRXJU,3.954910634480373
8919B001EE5LEQ,4.878480696262469
13584B006OLNBKU,4.878480696262469
8763B0002AR17S,4.878480696262469
3086B003I5UC0W,4.0456043545317355
14364B00028ZMBC,3.954910634480373
14722B00006JHRE,3.1268787440174335
11560B001P05K6I,4.502661037846422
5326B0002DJONY,4.878480696262469
14359B0002AQDKO,3.987728120961437
3210B000MCZV28,4.878480696262469
20093B006MLVLDQ,4.507681336789662
12790B00EF477QC,4.878480696262469
9961B0011DKX0C,3.1268787440174335
17253B0002YFSDI,4.878480696262469
21478B000YIWT0M,4.878480696262469
7320B0006ABVGQ,4.009254142320739
15604B00MAKM3BC,3.17547090518244
9736B0035XWPZM,4.502661037846422
2318B000JCWB1K,4.878480696262469
12868B007GCMCVU,4.502661037846422
15286B00AOAT0PC,4.878480696262469
20479B0002ASNAC,3.954910634480373
4504B000W5QSYA,4.878480696262469
4153B000HHMCT8,4.878480696262469
15525B000WFSGF4,4.876409480893643
14612B000256ELM,4.865816954384903
21978B000HHM02M,4.512526938236849
1568B000255NCI,4.878480696262469
12919B00TFYSZY0,4.878480696262469
20644B00063KGUK,4.878480696262469
20221B0032GCEAS,4.878480696262469
22052B0016HNU12,4.066679421704164
2306B0002DJONY,4.878480696262469
15189B003JFRQQ4,4.878480696262469
12887B0002AB9FS,4.878480696262469
2049B000I1M76Q,4.378622193842613
8816B000YK7V9O,4.159687703413716
11640B0051H8N7Y,4.878480696262469
21552B003JDP4UG,4.878480696262469
19072B0010P829K,4.860367507733531
11894B000CMKHDG,4.878480696262469
16280B00CHGUNSO,3.954910634480373
16153B0036WWKPC,4.878480696262469
21657B000Y8UNF0,4.865816954384903
4419B0002DGMGG,4.780915816340865
6771B000YDQ90I,4.878480696262469
9349B00L1A0ESG,3.954910634480373
3980B004E2H486,4.878480696262469
20878B00B4UR08K,4.502729323307442
5801B0002AR15U,4.871741181838076
20831B00HNGZGJY,4.025296837405881
10751B000YJ4DM8,4.878480696262469
10993B000Y1MS5K,4.490303490478079
52B0002X8HB4,3.954910634480373
2670B0002DJXGM,3.954910634480373
10234B000EBKSCU,4.878480696262469
16867B001WOOC9S,3.954910634480373
12440B000W5QSYA,4.878480696262469
16913B000OBFHXU,3.954910634480373
15113B003I5UC0W,4.502661037846422
20431B00ICB3OWU,4.521699584883145
4967B0002AR19Q,4.536509405534581
16681B00P5P8V0Q,4.878480696262469
1685B004VMJ2Y8,3.954910634480373
5433B002AY5BHG,4.878480696262469
9486B0002566YC,4.878480696262469
19089B0057LAH6E,4.878480696262469
309B000W5QSYA,4.878480696262469
6701B000YIWVA0,4.878480696262469
15103B001LNSSH2,4.878480696262469
1129B016H3T8EC,4.540661605104848
16312B00EAN2AHE,4.502661037846422
3912B00020SVDG,4.507681336789662
19987B00976IJDI,3.954910634480373
12689B001G0NL2W,4.878480696262469
15462B0089L4K1C,4.865816954384903
9799B000YK7V9O,4.865816954384903
5892B003JDP4UG,4.878480696262469
4694B001C15JCU,4.472977008096889
10519B000M5SHUS,2.8347722868265794
12462B0002ZJV44,4.294704452369821
20554B0013MVJPY,4.856674330010025
7560B001FRCTEC,4.3179678001660395
1030B000634336,4.502661037846422
1921B000HHM2R0,3.954910634480373
18745B004ZJOLBG,4.502661037846422
18971B0169LT9TG,3.954910634480373
14566B00CPDWT2M,4.52760088023128
19926B00B1G9LS4,4.4293214920931945
12058B000LBN8YS,4.490303490478079
11586B00HRQAL2C,4.502661037846422
12253B000FGIUV0,4.056224322359642
21251B00176GKM8,4.871741181838076
3473B0002I0O5G,4.878480696262469
9894B000UJRF3Q,3.1533480676681465
18105B0002IEYIE,4.878480696262469
2450B00337KW8M,4.878480696262469
17709B001CQZ1KU,4.878480696262469
6687B0002J1F76,4.025296837405881
4409B000FSHBYK,4.834471212454084
21675B0062Z0UVG,3.1268787440174335
12566B007YV3YLU,4.793298226586776
20017B0066VLPGA,4.878480696262469
7518B0012KK462,4.878480696262469
14143B0056F53YC,4.865816954384903
11647B0002DGZ86,4.490303490478079
15651B000W5QSYA,4.878480696262469
12747B00QKZAKPY,4.502661037846422
17038B000O1HEJ0,4.878480696262469
11204B001P05K7W,3.977105423907265
13401B0002DJX44,1.4044920527894726
13345B0012NV9NQ,4.834471212454084
4147B00AR9GURG,4.507681336789662
20881B003BYQ100,4.878480696262469
15948B0012KB47A,4.878480696262469
7995B00E3R16PE,4.878480696262469
11753B000255NAK,4.878480696262469
11335B0081XII0W,4.871741181838076
16403B00J9Q4UFM,4.875165771398764
18138B007RBB4XW,4.878480696262469
17070B001TI0XRW,4.871741181838076
1489B00C3HHAPG,4.490303490478079
11556B00ET0M31G,4.878480696262469
16868B00280MUGC,4.159687703413716
14695B00ZW6OHHY,3.954910634480373
11694B0006VB3SQ,4.502661037846422
6189B0025184RS,3.1268787440174335
20044B0002CSKLM,3.954910634480373
11753B00LVRRROS,4.282263597526012
11429B000DZFFN4,4.5448424504291145
7707B0002DHXX2,4.793298226586776
2329B000XSC8R2,3.954910634480373
8972B000YADYXG,3.954910634480373
21331B013HEU0SC,4.834471212454084
3793B000WFPW4M,4.502661037846422
19619B003YC51CS,4.549155369702535
15921B0002J1FOE,4.521699584883145
3732B000084F1Z,4.490303490478079
4264B0010P0YSW,4.865816954384903
2342B000WHUOEI,1.6630646586712698
12580B004DAHARO,3.954910634480373
17862B0024E4RNG,4.507681336789662
19772B001P05K6I,4.502661037846422
20432B000BQN9LA,3.870686578212595
8408B0012KB47K,4.878480696262469
15337B0002AR17S,4.502661037846422
18395B0002I0O5G,4.502661037846422
9900B000KA7Z8U,3.1268787440174335
11169B0002AR0II,4.878480696262469
5097B0002AQN2M,3.954910634480373
11267B00ICB3OWU,4.878480696262469
14083B00AQ4D138,4.878480696262469
5480B000N30PFY,4.878480696262469
4763B00134FQZQ,4.967406851438923
6864B0043EAZ68,4.878480696262469
10025B0015ZK5K4,4.878480696262469
12398B00DM1DDBW,4.009254142320739
5399B000GLOFTU,3.954910634480373
17855B00UPEW4AA,4.040710814631943
13104B0043AWFSI,4.502729323307442
16286B007Z8LBZI,4.871741181838076
18052B006BU7FQU,3.624297682601214
9120B000CPAV3O,4.521699584883145
8565B006060VCU,4.878480696262469
1264B005MJ65Z8,4.967406851438923
21622B01AEQSV0A,4.056224322359642
3693B00G67FD6W,4.875165771398764
5600B00AE23Z88,3.954910634480373
4197B00WZ8WKYO,3.947552952446087
3595B0014HLF48,4.856674330010025
10998B0017JBHMS,4.490303490478079
12470B004H337EC,4.856674330010025
12547B003R0LM2U,4.878480696262469
17246B000IBRI2Y,4.865816954384903
2297B004V1KY3W,4.793298226586776
10352B0002DJX44,3.954910634480373
18247B004PGJIQC,4.871741181838076
15169B009SPQ5S4,4.878480696262469
14698B0002DJONY,4.834471212454084
21866B000255NCI,4.878480696262469
12589B0043AWFSI,4.502661037846422
9233B008PNN8DK,4.540661605104848
14140B0002DJXGW,3.954910634480373
15288B000X2QGAI,2.117176023563489
5444B0002AS1CC,4.878480696262469
2805B005CTGD4G,4.878480696262469
2477B00J84153K,4.502661037846422
6672B00FPKNRF0,4.507681336789662
12632B000BQN9LA,4.490303490478079
16280B01FKQJYLO,4.878480696262469
17308B006WLRMHK,4.878480696262469
11212B0002AQBCE,3.1268787440174335
3615B00BSYR7K8,4.878480696262469
20070B004VBC0SY,4.540661605104848
15864B00INTTDQW,4.540661605104848
3538B000634336,4.502661037846422
2636B001B1OK1W,4.875165771398764
2785B00OZOQN3U,4.502661037846422
5062B000YDQ90I,4.878480696262469
14627B000UTFFLA,3.954910634480373
17316B006WW861K,3.954910634480373
6504B000ALY0OQ,4.264632239257304
13276B008Y527PE,4.540661605104848
9914B00BP5H71O,4.502661037846422
5700B0002DK6W2,3.954910634480373
19728B00UDZB5SS,4.502729323307442
7966B0006ABVGQ,2.5111783073196046
18856B000FJ7RAC,4.490303490478079
4628B0103579PK,4.490303490478079
4038B00MNO32DS,4.490303490478079
2442B00X1TMNWU,3.9600684702763664
4995B00474A3DY,4.865816954384903
7797B003ARUKTG,4.502661037846422
21216B013QTEESK,4.878480696262469
